orthogroup,assignment_status,accession,prepared_protein_id,source_protein_id,gene_id,gene_name,mapping_status
OG0000010,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000019358.1,WP_000019358.1,AABJ99_RS21875,soxS,mapped
OG0000010,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021031.1,WP_039021031.1,AABJ99_RS18285,AABJ99_RS18285,mapped
OG0000011,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415420.1,NP_415420.1,b0900,ycaN,mapped
OG0000011,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415844.1,NP_415844.1,b1328,pgrR,mapped
OG0000011,orthogroup,GCF_000005845.2,GCF_000005845.2__YP_009518746.1,YP_009518746.1,b0282,yagP,mapped
OG0000011,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000910703.1,WP_000910703.1,EFER_RS13465,EFER_RS13465,mapped
OG0000011,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000910707.1,WP_000910707.1,C1192_RS11215,C1192_RS11215,mapped
OG0000011,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000817701.1,WP_000817701.1,EAS44_RS13665,pgrR,mapped
OG0000011,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000910711.1,WP_000910711.1,EAS44_RS19145,EAS44_RS19145,mapped
OG0000011,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001304867.1,WP_001304867.1,EAS44_RS19150,EAS44_RS19150,mapped
OG0000011,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523207.1,WP_135523207.1,FEM44_RS16080,FEM44_RS16080,mapped
OG0000011,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523211.1,WP_135523211.1,FEM44_RS16055,FEM44_RS16055,mapped
OG0000011,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_138159178.1,WP_138159178.1,FEM44_RS21690,pgrR,mapped
OG0000011,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001119037.1,WP_001119037.1,AABJ99_RS18415,AABJ99_RS18415,mapped
OG0000011,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001242673.1,WP_001242673.1,AABJ99_RS15215,ycaN,mapped
OG0000011,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001307603.1,WP_001307603.1,AABJ99_RS18305,AABJ99_RS18305,mapped
OG0000011,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021680.1,WP_039021680.1,AABJ99_RS18435,AABJ99_RS18435,mapped
OG0000012,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415891.1,NP_415891.1,b1373,tfaR,mapped
OG0000012,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416064.1,NP_416064.1,b1546,tfaQ,mapped
OG0000012,orthogroup,GCF_000005845.2,GCF_000005845.2__YP_009518755.1,YP_009518755.1,b0561,tfaD,mapped
OG0000012,orthogroup,GCF_000005845.2,GCF_000005845.2__YP_009518756.1,YP_009518756.1,b0563,tfaX,mapped
OG0000012,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000874134.1,WP_000874134.1,EFER_RS22275,EFER_RS22275,mapped
OG0000012,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000885617.1,WP_000885617.1,EFER_RS13480,EFER_RS13480,mapped
OG0000012,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000885611.1,WP_000885611.1,C1192_RS05020,C1192_RS05020,mapped
OG0000012,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000885580.1,WP_000885580.1,EAS44_RS14070,EAS44_RS14070,mapped
OG0000012,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135522267.1,WP_135522267.1,FEM44_RS19730,FEM44_RS19730,mapped
OG0000012,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135522640.1,WP_135522640.1,FEM44_RS20770,FEM44_RS20770,mapped
OG0000012,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135522786.1,WP_135522786.1,FEM44_RS22105,FEM44_RS22105,mapped
OG0000012,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_072039653.1,WP_072039653.1,AABJ99_RS12070,AABJ99_RS12070,mapped
OG0000012,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_086586008.1,WP_086586008.1,AABJ99_RS06110,AABJ99_RS06110,mapped
OG0000012,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_338387414.1,WP_338387414.1,AABJ99_RS20085,AABJ99_RS20085,mapped
OG0000012,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_338387550.1,WP_338387550.1,AABJ99_RS09840,AABJ99_RS09840,mapped
OG0000013,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414802.2,NP_414802.2,b0268,yagE,mapped
OG0000013,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416973.1,NP_416973.1,b2478,dapA,mapped
OG0000013,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418718.4,NP_418718.4,b4298,yjhH,mapped
OG0000013,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000494011.1,WP_000494011.1,EFER_RS03595,dapA,mapped
OG0000013,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001517269.1,WP_001517269.1,C1192_RS15230,dapA,mapped
OG0000013,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355006.1,WP_038355006.1,C1192_RS17755,C1192_RS17755,mapped
OG0000013,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355477.1,WP_038355477.1,C1192_RS23070,dapA,mapped
OG0000013,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000661262.1,WP_000661262.1,EAS44_RS02105,dapA,mapped
OG0000013,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000714563.1,WP_000714563.1,EAS44_RS21220,yjhH,mapped
OG0000013,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001126953.1,WP_001126953.1,EAS44_RS17470,EAS44_RS17470,mapped
OG0000013,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001295469.1,WP_001295469.1,EAS44_RS07730,dapA,mapped
OG0000013,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135521576.1,WP_135521576.1,FEM44_RS02420,dapA,mapped
OG0000013,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523437.1,WP_135523437.1,FEM44_RS11215,FEM44_RS11215,mapped
OG0000013,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001295469.1,WP_001295469.1,AABJ99_RS06905,dapA,mapped
OG0000014,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415030.1,NP_415030.1,b0497,rhsD,mapped
OG0000014,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415229.1,NP_415229.1,b0700,rhsC,mapped
OG0000014,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418050.1,NP_418050.1,b3593,rhsA,mapped
OG0000014,orthogroup,GCF_000005845.2,GCF_000005845.2__YP_026224.1,YP_026224.1,b3482,rhsB,mapped
OG0000014,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000534321.1,WP_000534321.1,EFER_RS09945,EFER_RS09945,mapped
OG0000014,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_072041569.1,WP_072041569.1,C1192_RS11685,C1192_RS11685,mapped
OG0000014,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_077784591.1,WP_077784591.1,C1192_RS21555,C1192_RS21555,mapped
OG0000014,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_103194818.1,WP_103194818.1,C1192_RS25955,C1192_RS25955,mapped
OG0000014,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_103194820.1,WP_103194820.1,C1192_RS21560,C1192_RS21560,mapped
OG0000014,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_158650419.1,WP_158650419.1,C1192_RS25205,C1192_RS25205,mapped
OG0000014,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_138158965.1,WP_138158965.1,FEM44_RS08475,FEM44_RS08475,mapped
OG0000014,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_138158994.1,WP_138158994.1,FEM44_RS11115,FEM44_RS11115,mapped
OG0000014,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_138159120.1,WP_138159120.1,FEM44_RS17895,FEM44_RS17895,mapped
OG0000014,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_138159192.1,WP_138159192.1,FEM44_RS22385,FEM44_RS22385,mapped
OG0000015,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415145.1,NP_415145.1,b0612,citT,mapped
OG0000015,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415291.1,NP_415291.1,b0770,ybhI,mapped
OG0000015,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417535.1,NP_417535.1,b3063,ttdT,mapped
OG0000015,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_002431748.1,WP_002431748.1,EFER_RS20715,EFER_RS20715,mapped
OG0000015,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000050312.1,WP_000050312.1,C1192_RS09655,citT,mapped
OG0000015,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354542.1,WP_038354542.1,C1192_RS08480,C1192_RS08480,mapped
OG0000015,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000050328.1,WP_000050328.1,EAS44_RS17760,citT,mapped
OG0000015,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000804955.1,WP_000804955.1,EAS44_RS04075,ttdT,mapped
OG0000015,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001304712.1,WP_001304712.1,EAS44_RS23060,EAS44_RS23060,mapped
OG0000015,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000050310.1,WP_000050310.1,FEM44_RS17490,citT,mapped
OG0000015,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_138159130.1,WP_138159130.1,FEM44_RS18355,FEM44_RS18355,mapped
OG0000015,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000050328.1,WP_000050328.1,AABJ99_RS16765,citT,mapped
OG0000015,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000804924.1,WP_000804924.1,AABJ99_RS03610,ttdT,mapped
OG0000015,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001036488.1,WP_001036488.1,AABJ99_RS15920,ybhI,mapped
OG0000016,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417269.1,NP_417269.1,b2789,gudP,mapped
OG0000016,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417596.1,NP_417596.1,b3127,garP,mapped
OG0000016,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418776.1,NP_418776.1,b4356,lgoT,mapped
OG0000016,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000824245.1,WP_000824245.1,EFER_RS13430,EFER_RS13430,mapped
OG0000016,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000382161.1,WP_000382161.1,C1192_RS18050,C1192_RS18050,mapped
OG0000016,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354451.1,WP_038354451.1,C1192_RS19990,garP,mapped
OG0000016,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000097082.1,WP_000097082.1,EAS44_RS06040,gudP,mapped
OG0000016,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000410113.1,WP_000410113.1,EAS44_RS20895,lgoT,mapped
OG0000016,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000979025.1,WP_000979025.1,EAS44_RS03790,garP,mapped
OG0000016,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523468.1,WP_135523468.1,FEM44_RS11525,FEM44_RS11525,mapped
OG0000016,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000097082.1,WP_000097082.1,AABJ99_RS05155,gudP,mapped
OG0000016,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000382176.1,WP_000382176.1,AABJ99_RS22395,AABJ99_RS22395,mapped
OG0000016,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000410144.1,WP_000410144.1,AABJ99_RS20465,lgoT,mapped
OG0000016,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_032185178.1,WP_032185178.1,AABJ99_RS03280,garP,mapped
OG0000017,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415064.1,NP_415064.1,b0531,sfmC,mapped
OG0000017,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415459.1,NP_415459.1,b0939,elfD,mapped
OG0000017,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418736.3,NP_418736.3,b4316,fimC,mapped
OG0000017,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001267302.1,WP_001267302.1,EFER_RS17090,EFER_RS17090,mapped
OG0000017,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001517673.1,WP_001517673.1,C1192_RS13400,fimC,mapped
OG0000017,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_052463048.1,WP_052463048.1,C1192_RS15045,C1192_RS15045,mapped
OG0000017,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000066568.1,WP_000066568.1,EAS44_RS21110,fimC,mapped
OG0000017,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000649743.1,WP_000649743.1,EAS44_RS02295,EAS44_RS02295,mapped
OG0000017,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001195181.1,WP_001195181.1,EAS44_RS13060,EAS44_RS13060,mapped
OG0000017,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135522898.1,WP_135522898.1,FEM44_RS19270,FEM44_RS19270,mapped
OG0000017,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001403893.1,WP_001403893.1,AABJ99_RS20700,fimC,mapped
OG0000017,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021581.1,WP_039021581.1,AABJ99_RS17080,fimC,mapped
OG0000017,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021847.1,WP_039021847.1,AABJ99_RS12335,AABJ99_RS12335,mapped
OG0000018,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414818.1,NP_414818.1,b0284,paoC,mapped
OG0000018,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417342.1,NP_417342.1,b2866,xdhA,mapped
OG0000018,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417357.1,NP_417357.1,b2881,xdhD,mapped
OG0000018,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000667070.1,WP_000667070.1,EFER_RS14215,paoC,mapped
OG0000018,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355423.1,WP_038355423.1,C1192_RS21295,xdhA,mapped
OG0000018,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355431.1,WP_038355431.1,C1192_RS21220,C1192_RS21220,mapped
OG0000018,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000388181.1,WP_000388181.1,EAS44_RS05595,xdhA,mapped
OG0000018,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000583654.1,WP_000583654.1,EAS44_RS05520,xdhD,mapped
OG0000018,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135521136.1,WP_135521136.1,FEM44_RS04270,FEM44_RS04270,mapped
OG0000018,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135521156.1,WP_135521156.1,FEM44_RS04195,xdhA,mapped
OG0000018,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039020568.1,WP_039020568.1,AABJ99_RS04655,xdhA,mapped
OG0000018,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039020573.1,WP_039020573.1,AABJ99_RS04580,xdhD,mapped
OG0000018,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_105278652.1,WP_105278652.1,AABJ99_RS18395,paoC,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414894.2,NP_414894.2,b0360,insC1,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414895.1,NP_414895.1,b0361,insD1,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415920.1,NP_415920.1,b1402,insD2,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415921.2,NP_415921.2,b1403,insC2,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416500.1,NP_416500.1,b1996,insD3,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417337.1,NP_417337.1,b2860,insD4,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417338.3,NP_417338.3,b2861,insC4,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417516.3,NP_417516.3,b3044,insC5,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417517.1,NP_417517.1,b3045,insD5,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418692.2,NP_418692.2,b4272,insC6,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418693.1,NP_418693.1,b4273,insD6,mapped
OG0000019,orthogroup,GCF_000005845.2,GCF_000005845.2__YP_026163.2,YP_026163.2,b1997,insC3,mapped
OG0000019,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_088130945.1,WP_088130945.1,EAS44_RS00120,EAS44_RS00120,mapped
OG0000020,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417899.1,NP_417899.1,b3442,yhhZ,mapped
OG0000020,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001284965.1,WP_001284965.1,EFER_RS09850,EFER_RS09850,mapped
OG0000020,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000013181.1,WP_000013181.1,EAS44_RS19500,EAS44_RS19500,mapped
OG0000020,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000069056.1,WP_000069056.1,EAS44_RS25510,EAS44_RS25510,mapped
OG0000020,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000085117.1,WP_000085117.1,EAS44_RS20035,EAS44_RS20035,mapped
OG0000020,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000502504.1,WP_000502504.1,EAS44_RS20055,tssD,mapped
OG0000020,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001311381.1,WP_001311381.1,EAS44_RS20045,EAS44_RS20045,mapped
OG0000020,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523115.1,WP_135523115.1,FEM44_RS17065,tssD,mapped
OG0000020,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523273.1,WP_135523273.1,FEM44_RS15585,FEM44_RS15585,mapped
OG0000020,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_138158961.1,WP_138158961.1,FEM44_RS08180,tssD,mapped
OG0000020,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000013183.1,WP_000013183.1,AABJ99_RS18750,AABJ99_RS18750,mapped
OG0000020,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039020293.1,WP_039020293.1,AABJ99_RS23125,tssD,mapped
OG0000021,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415075.1,NP_415075.1,b0543,emrE,mapped
OG0000021,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416116.1,NP_416116.1,b1599,mdtI,mapped
OG0000021,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000095888.1,WP_000095888.1,EFER_RS10060,EFER_RS10060,mapped
OG0000021,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000481836.1,WP_000481836.1,EFER_RS10065,EFER_RS10065,mapped
OG0000021,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000046672.1,WP_000046672.1,C1192_RS04275,mdtI,mapped
OG0000021,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001070455.1,WP_001070455.1,C1192_RS09900,emrE,mapped
OG0000021,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_052463080.1,WP_052463080.1,C1192_RS06510,C1192_RS06510,mapped
OG0000021,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000046661.1,WP_000046661.1,EAS44_RS12760,mdtI,mapped
OG0000021,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001070440.1,WP_001070440.1,EAS44_RS11055,emrE,mapped
OG0000021,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130219061.1,WP_130219061.1,FEM44_RS22915,mdtI,mapped
OG0000021,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523091.1,WP_135523091.1,FEM44_RS17235,emrE,mapped
OG0000021,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000046674.1,WP_000046674.1,AABJ99_RS11800,mdtI,mapped
OG0000022,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416478.2,NP_416478.2,b1969,hprR,mapped
OG0000022,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417497.1,NP_417497.1,b3025,qseB,mapped
OG0000022,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_015953711.1,WP_015953711.1,EFER_RS14940,qseB,mapped
OG0000022,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001237983.1,WP_001237983.1,C1192_RS11155,C1192_RS11155,mapped
OG0000022,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354409.1,WP_038354409.1,C1192_RS20400,qseB,mapped
OG0000022,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001221493.1,WP_001221493.1,EAS44_RS04305,qseB,mapped
OG0000022,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001353857.1,WP_001353857.1,EAS44_RS10885,hprR,mapped
OG0000022,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135524004.1,WP_135524004.1,FEM44_RS06160,qseB,mapped
OG0000022,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001188930.1,WP_001188930.1,AABJ99_RS01390,pcoR,mapped
OG0000022,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001221493.1,WP_001221493.1,AABJ99_RS03785,qseB,mapped
OG0000022,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039020767.1,WP_039020767.1,AABJ99_RS09900,hprR,mapped
OG0000022,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_338387479.1,WP_338387479.1,AABJ99_RS01320,silR,mapped
OG0000023,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416328.1,NP_416328.1,b1814,sdaA,mapped
OG0000023,orthogroup,GCF_000005845.2,GCF_000005845.2__YP_026204.1,YP_026204.1,b4471,tdcG,mapped
OG0000023,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_015953349.1,WP_015953349.1,EFER_RS06390,sdaA,mapped
OG0000023,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000624308.1,WP_000624308.1,C1192_RS03260,sdaA,mapped
OG0000023,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354454.1,WP_038354454.1,C1192_RS19930,tdcG,mapped
OG0000023,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000622122.1,WP_000622122.1,EAS44_RS03850,tdcG,mapped
OG0000023,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000624295.1,WP_000624295.1,EAS44_RS11670,sdaA,mapped
OG0000023,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130208430.1,WP_130208430.1,FEM44_RS23965,sdaA,mapped
OG0000023,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135521893.1,WP_135521893.1,FEM44_RS01005,FEM44_RS01005,mapped
OG0000023,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523951.1,WP_135523951.1,FEM44_RS06625,tdcG,mapped
OG0000023,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000622094.1,WP_000622094.1,AABJ99_RS03350,tdcG,mapped
OG0000023,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000624298.1,WP_000624298.1,AABJ99_RS10695,sdaA,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414793.2,NP_414793.2,b0259,insH1,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415084.2,NP_415084.2,b0552,insH2,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415189.2,NP_415189.2,b0656,insH3,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415847.2,NP_415847.2,b2030,insH7,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415888.1,NP_415888.1,b1370,insH5,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416498.2,NP_416498.2,b1994,insH6,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416535.2,NP_416535.2,b2192,insH8,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416696.2,NP_416696.2,b2982,insH9,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417456.2,NP_417456.2,b3218,insH10,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417685.2,NP_417685.2,b3505,insH11,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_417962.2,NP_417962.2,b4711,insH21,mapped
OG0000024,orthogroup,GCF_000005845.2,GCF_000005845.2__YP_009518770.2,YP_009518770.2,b1331,insH4,mapped
OG0000025,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415414.4,NP_415414.4,b0894,dmsA,mapped
OG0000025,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416104.1,NP_416104.1,b1587,ynfE,mapped
OG0000025,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_416105.4,NP_416105.4,b1588,ynfF,mapped
OG0000025,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000661393.1,WP_000661393.1,EFER_RS20850,EFER_RS20850,mapped
OG0000025,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355168.1,WP_038355168.1,C1192_RS07765,dmsA,mapped
OG0000025,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000041666.1,WP_000041666.1,EAS44_RS12825,ynfE,mapped
OG0000025,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000850286.1,WP_000850286.1,EAS44_RS16380,dmsA,mapped
OG0000025,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001468025.1,WP_001468025.1,EAS44_RS12820,ynfF,mapped
OG0000025,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135522920.1,WP_135522920.1,FEM44_RS19055,dmsA,mapped
OG0000025,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039020467.1,WP_039020467.1,AABJ99_RS15245,dmsA,mapped
OG0000025,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021282.1,WP_039021282.1,AABJ99_RS11865,ynfE,mapped
OG0000025,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_077782408.1,WP_077782408.1,AABJ99_RS11860,ynfF,mapped
OG0000026,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_415962.2,NP_415962.2,b1445,ortT,mapped
OG0000026,orthogroup,GCF_000005845.2,GCF_000005845.2__YP_588474.1,YP_588474.1,b4559,ghoT,mapped
OG0000026,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_002431543.1,WP_002431543.1,EFER_RS07680,EFER_RS07680,mapped
OG0000026,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001173345.1,WP_001173345.1,C1192_RS19355,ghoT,mapped
OG0000026,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001516416.1,WP_001516416.1,C1192_RS05165,C1192_RS05165,mapped
OG0000026,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000061178.1,WP_000061178.1,EAS44_RS13330,ortT,mapped
OG0000026,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001173343.1,WP_001173343.1,EAS44_RS22630,ghoT,mapped
