orthogroup,accession_a,protein_a,gene_a,accession_b,protein_b,gene_b
OG0000079,GCF_000005845.2,GCF_000005845.2__NP_416488.1,b1981,GCF_003697165.2,GCF_003697165.2__WP_000378563.1,EAS44_RS10765
OG0000080,GCF_000005845.2,GCF_000005845.2__NP_418014.1,b3557,GCF_003697165.2,GCF_003697165.2__WP_085960080.1,EAS44_RS10595
OG0000080,GCF_000005845.2,GCF_000005845.2__NP_418015.1,b3558,GCF_003697165.2,GCF_003697165.2__WP_182638387.1,EAS44_RS00055
OG0000080,GCF_000005845.2,GCF_000005845.2__NP_418015.1,b3558,GCF_003697165.2,GCF_003697165.2__WP_371415497.1,EAS44_RS04860
OG0000081,GCF_000005845.2,GCF_000005845.2__NP_415663.1,b1145,GCF_003697165.2,GCF_003697165.2__WP_000848748.1,EAS44_RS06795
OG0000082,GCF_000005845.2,GCF_000005845.2__NP_416604.1,b2101,GCF_003697165.2,GCF_003697165.2__WP_000434049.1,EAS44_RS09790
OG0000082,GCF_000005845.2,GCF_000005845.2__NP_417834.6,b3375,GCF_003697165.2,GCF_003697165.2__WP_000434049.1,EAS44_RS09790
OG0000083,GCF_000005845.2,GCF_000005845.2__NP_415082.1,b0550,GCF_003697165.2,GCF_003697165.2__WP_000904114.1,EAS44_RS14265
OG0000083,GCF_000005845.2,GCF_000005845.2__NP_415082.1,b0550,GCF_003697165.2,GCF_003697165.2__WP_001008199.1,EAS44_RS08410
OG0000083,GCF_000005845.2,GCF_000005845.2__NP_415082.1,b0550,GCF_003697165.2,GCF_003697165.2__WP_001099712.1,EAS44_RS15110
OG0000085,GCF_000005845.2,GCF_000005845.2__NP_415861.1,b1345,GCF_003697165.2,GCF_003697165.2__WP_000531794.1,EAS44_RS06755
OG0000086,GCF_000005845.2,GCF_000005845.2__NP_414781.1,b0247,GCF_003697165.2,GCF_003697165.2__WP_001186193.1,EAS44_RS22560
OG0000086,GCF_000005845.2,GCF_000005845.2__NP_414781.1,b0247,GCF_003697165.2,GCF_003697165.2__WP_001186756.1,EAS44_RS04790
OG0000086,GCF_000005845.2,GCF_000005845.2__NP_414781.1,b0247,GCF_003697165.2,GCF_003697165.2__WP_001186789.1,EAS44_RS21285
OG0000086,GCF_000005845.2,GCF_000005845.2__NP_416506.1,b2002,GCF_003697165.2,GCF_003697165.2__WP_001186773.1,EAS44_RS10525
OG0000086,GCF_000005845.2,GCF_000005845.2__NP_417131.1,b2644,GCF_003697165.2,GCF_003697165.2__WP_001186193.1,EAS44_RS22560
OG0000086,GCF_000005845.2,GCF_000005845.2__NP_417131.1,b2644,GCF_003697165.2,GCF_003697165.2__WP_001186756.1,EAS44_RS04790
OG0000086,GCF_000005845.2,GCF_000005845.2__NP_417131.1,b2644,GCF_003697165.2,GCF_003697165.2__WP_001186789.1,EAS44_RS21285
OG0000087,GCF_000005845.2,GCF_000005845.2__NP_414849.1,b0315,GCF_003697165.2,GCF_003697165.2__WP_001295808.1,EAS44_RS19020
OG0000087,GCF_000005845.2,GCF_000005845.2__NP_414849.1,b0315,GCF_003697165.2,GCF_003697165.2__WP_001304859.1,EAS44_RS19055
OG0000088,GCF_000005845.2,GCF_000005845.2__NP_414859.1,b0325,GCF_003697165.2,GCF_003697165.2__WP_000692719.1,EAS44_RS18950
OG0000088,GCF_000005845.2,GCF_000005845.2__NP_414859.1,b0325,GCF_003697165.2,GCF_003697165.2__WP_001299662.1,EAS44_RS21530
OG0000089,GCF_000005845.2,GCF_000005845.2__NP_414993.1,b0460,GCF_003697165.2,GCF_003697165.2__WP_001291435.1,EAS44_RS18375
OG0000090,GCF_000005845.2,GCF_000005845.2__NP_415097.1,b0565,GCF_003697165.2,GCF_003697165.2__WP_000280980.1,EAS44_RS00035
OG0000090,GCF_000005845.2,GCF_000005845.2__NP_415097.1,b0565,GCF_003697165.2,GCF_003697165.2__WP_001201816.1,EAS44_RS17995
OG0000090,GCF_000005845.2,GCF_000005845.2__NP_415097.1,b0565,GCF_003697165.2,GCF_003697165.2__WP_113705808.1,EAS44_RS21445
OG0000091,GCF_000005845.2,GCF_000005845.2__NP_415102.1,b0570,GCF_003697165.2,GCF_003697165.2__WP_000253820.1,EAS44_RS17975
OG0000092,GCF_000005845.2,GCF_000005845.2__NP_415135.1,b0602,GCF_003697165.2,GCF_003697165.2__WP_000029771.1,EAS44_RS17800
OG0000093,GCF_000005845.2,GCF_000005845.2__NP_415280.3,b0759,GCF_003697165.2,GCF_003697165.2__WP_001265445.1,EAS44_RS17095
OG0000094,GCF_000005845.2,GCF_000005845.2__NP_415501.1,b0981,GCF_003697165.2,GCF_003697165.2__WP_000137112.1,EAS44_RS10220
OG0000095,GCF_000005845.2,GCF_000005845.2__NP_415502.4,b0982,GCF_003697165.2,GCF_003697165.2__WP_000482915.1,EAS44_RS10215
OG0000095,GCF_000005845.2,GCF_000005845.2__NP_416565.1,b2061,GCF_003697165.2,GCF_003697165.2__WP_000482915.1,EAS44_RS10215
OG0000096,GCF_000005845.2,GCF_000005845.2__NP_416566.1,b2062,GCF_003697165.2,GCF_003697165.2__WP_000978094.1,EAS44_RS10210
OG0000097,GCF_000005845.2,GCF_000005845.2__NP_415525.2,b4518,GCF_003697165.2,GCF_003697165.2__WP_001273658.1,EAS44_RS15900
OG0000097,GCF_000005845.2,GCF_000005845.2__NP_415775.4,b1259,GCF_003697165.2,GCF_003697165.2__WP_000134814.1,EAS44_RS14035
OG0000098,GCF_000005845.2,GCF_000005845.2__NP_415720.1,b1202,GCF_003697165.2,GCF_003697165.2__WP_001034008.1,EAS44_RS19250
OG0000098,GCF_000005845.2,GCF_000005845.2__NP_417134.2,b2647,GCF_003697165.2,GCF_003697165.2__WP_001034008.1,EAS44_RS19250
OG0000099,GCF_000005845.2,GCF_000005845.2__NP_416518.2,b2014,GCF_003697165.2,GCF_003697165.2__WP_000019197.1,EAS44_RS10450
OG0000100,GCF_000005845.2,GCF_000005845.2__NP_416089.1,b1571,GCF_003697165.2,GCF_003697165.2__WP_000379589.1,EAS44_RS14330
OG0000101,GCF_000005845.2,GCF_000005845.2__NP_416020.1,b1503,GCF_003697165.2,GCF_003697165.2__WP_000825468.1,EAS44_RS13075
OG0000101,GCF_000005845.2,GCF_000005845.2__NP_418739.1,b4319,GCF_003697165.2,GCF_003697165.2__WP_306234496.1,EAS44_RS21095
OG0000102,GCF_000005845.2,GCF_000005845.2__NP_416373.1,b1859,GCF_003697165.2,GCF_003697165.2__WP_000571479.1,EAS44_RS11440
OG0000102,GCF_000005845.2,GCF_000005845.2__NP_416373.1,b1859,GCF_003697165.2,GCF_003697165.2__WP_000968127.1,EAS44_RS14940
OG0000102,GCF_000005845.2,GCF_000005845.2__NP_416373.1,b1859,GCF_003697165.2,GCF_003697165.2__WP_000968139.1,EAS44_RS00755
OG0000102,GCF_000005845.2,GCF_000005845.2__NP_416373.1,b1859,GCF_003697165.2,GCF_003697165.2__WP_000992805.1,
OG0000103,GCF_000005845.2,GCF_000005845.2__NP_416614.1,b2111,GCF_003697165.2,GCF_003697165.2__WP_000830454.1,EAS44_RS09740
OG0000104,GCF_000005845.2,GCF_000005845.2__NP_416868.1,b2367,GCF_003697165.2,GCF_003697165.2__WP_001018723.1,EAS44_RS08245
OG0000104,GCF_000005845.2,GCF_000005845.2__NP_417171.1,b2686,GCF_003697165.2,GCF_003697165.2__WP_001296316.1,EAS44_RS06575
OG0000105,GCF_000005845.2,GCF_000005845.2__NP_418054.1,b3597,GCF_003697165.2,GCF_003697165.2__WP_000364934.1,EAS44_RS01365
OG0000106,GCF_000005845.2,GCF_000005845.2__NP_418044.1,b3587,GCF_003697165.2,GCF_003697165.2__WP_000479632.1,EAS44_RS01360
OG0000106,GCF_000005845.2,GCF_000005845.2__NP_418055.1,b3598,GCF_003697165.2,GCF_003697165.2__WP_000479632.1,EAS44_RS01360
OG0000107,GCF_000005845.2,GCF_000005845.2__NP_418504.1,b4080,GCF_003697165.2,GCF_003697165.2__WP_000610578.1,EAS44_RS22875
OG0000108,GCF_000005845.2,GCF_000005845.2__YP_009518778.1,b1368,GCF_003697165.2,GCF_003697165.2__WP_000082348.1,EAS44_RS14115
OG0000108,GCF_000005845.2,GCF_000005845.2__YP_009518778.1,b1368,GCF_003697165.2,GCF_003697165.2__WP_000840269.1,EAS44_RS14985
OG0000111,GCF_000005845.2,GCF_000005845.2__NP_416613.1,b2110,GCF_003697165.2,GCF_003697165.2__WP_000677332.1,EAS44_RS09745
OG0000117,GCF_000005845.2,GCF_000005845.2__NP_417785.1,b3326,GCF_003697165.2,GCF_003697165.2__WP_001219891.1,EAS44_RS02815
OG0000118,GCF_000005845.2,GCF_000005845.2__NP_417155.1,b2669,GCF_003697165.2,GCF_003697165.2__WP_000115378.1,EAS44_RS06675
OG0000120,GCF_000005845.2,GCF_000005845.2__NP_418036.1,b3579,GCF_003697165.2,GCF_003697165.2__WP_000776928.1,EAS44_RS01420
OG0000121,GCF_000005845.2,GCF_000005845.2__NP_416078.4,b1560,GCF_003697165.2,GCF_003697165.2__WP_001265108.1,EAS44_RS14270
OG0000122,GCF_000005845.2,GCF_000005845.2__NP_417583.4,b3113,GCF_003697165.2,GCF_003697165.2__WP_000719990.1,EAS44_RS03845
OG0000123,GCF_000005845.2,GCF_000005845.2__NP_414747.1,b0211,GCF_003697165.2,GCF_003697165.2__WP_000644685.1,EAS44_RS19535
OG0000124,GCF_000005845.2,GCF_000005845.2__NP_414787.4,b0253,GCF_003697165.2,GCF_003697165.2__WP_000010416.1,EAS44_RS04820
OG0000124,GCF_000005845.2,GCF_000005845.2__NP_414787.4,b0253,GCF_003697165.2,GCF_003697165.2__WP_001069806.1,EAS44_RS10565
OG0000124,GCF_000005845.2,GCF_000005845.2__NP_414787.4,b0253,GCF_003697165.2,GCF_003697165.2__WP_001116794.1,EAS44_RS22530
OG0000124,GCF_000005845.2,GCF_000005845.2__NP_414787.4,b0253,GCF_003697165.2,GCF_003697165.2__WP_001352614.1,EAS44_RS21320
OG0000124,GCF_000005845.2,GCF_000005845.2__YP_026173.1,b2632,GCF_003697165.2,GCF_003697165.2__WP_000010416.1,EAS44_RS04820
OG0000124,GCF_000005845.2,GCF_000005845.2__YP_026173.1,b2632,GCF_003697165.2,GCF_003697165.2__WP_001069806.1,EAS44_RS10565
OG0000124,GCF_000005845.2,GCF_000005845.2__YP_026173.1,b2632,GCF_003697165.2,GCF_003697165.2__WP_001116794.1,EAS44_RS22530
OG0000124,GCF_000005845.2,GCF_000005845.2__YP_026173.1,b2632,GCF_003697165.2,GCF_003697165.2__WP_001352614.1,EAS44_RS21320
OG0000125,GCF_000005845.2,GCF_000005845.2__NP_414811.1,b0277,GCF_003697165.2,GCF_003697165.2__WP_000221530.1,EAS44_RS10630
OG0000125,GCF_000005845.2,GCF_000005845.2__NP_414811.1,b0277,GCF_003697165.2,GCF_003697165.2__WP_000221544.1,EAS44_RS21380
OG0000125,GCF_000005845.2,GCF_000005845.2__NP_414811.1,b0277,GCF_003697165.2,GCF_003697165.2__WP_001075450.1,EAS44_RS04840
OG0000125,GCF_000005845.2,GCF_000005845.2__NP_414811.1,b0277,GCF_003697165.2,GCF_003697165.2__WP_001075472.1,EAS44_RS22515
OG0000125,GCF_000005845.2,GCF_000005845.2__NP_417115.1,b2626,GCF_003697165.2,GCF_003697165.2__WP_000221530.1,EAS44_RS10630
OG0000125,GCF_000005845.2,GCF_000005845.2__NP_417115.1,b2626,GCF_003697165.2,GCF_003697165.2__WP_000221544.1,EAS44_RS21380
OG0000125,GCF_000005845.2,GCF_000005845.2__NP_417115.1,b2626,GCF_003697165.2,GCF_003697165.2__WP_001075450.1,EAS44_RS04840
OG0000125,GCF_000005845.2,GCF_000005845.2__NP_417115.1,b2626,GCF_003697165.2,GCF_003697165.2__WP_001075472.1,EAS44_RS22515
OG0000126,GCF_000005845.2,GCF_000005845.2__NP_414819.1,b0285,GCF_003697165.2,GCF_003697165.2__WP_000459221.1,EAS44_RS05590
OG0000126,GCF_000005845.2,GCF_000005845.2__NP_417343.1,b2867,GCF_003697165.2,GCF_003697165.2__WP_000459221.1,EAS44_RS05590
OG0000127,GCF_000005845.2,GCF_000005845.2__NP_417344.1,b2868,GCF_003697165.2,GCF_003697165.2__WP_001016595.1,EAS44_RS05585
OG0000128,GCF_000005845.2,GCF_000005845.2__NP_414870.1,b0336,GCF_003697165.2,GCF_003697165.2__WP_000076253.1,EAS44_RS18905
OG0000129,GCF_000005845.2,GCF_000005845.2__NP_414876.1,b0342,GCF_003697165.2,GCF_003697165.2__WP_001350624.1,EAS44_RS18895
OG0000129,GCF_000005845.2,GCF_000005845.2__NP_416537.1,b2033,GCF_003697165.2,GCF_003697165.2__WP_001350624.1,EAS44_RS18895
OG0000130,GCF_000005845.2,GCF_000005845.2__NP_414897.1,b0363,GCF_003697165.2,GCF_003697165.2__WP_000860417.1,EAS44_RS18840
OG0000130,GCF_000005845.2,GCF_000005845.2__NP_415541.1,b1022,GCF_003697165.2,GCF_003697165.2__WP_000610446.1,EAS44_RS15815
OG0000131,GCF_000005845.2,GCF_000005845.2__NP_415009.1,b0476,GCF_003697165.2,GCF_003697165.2__WP_000801795.1,EAS44_RS18295
OG0000131,GCF_000005845.2,GCF_000005845.2__NP_415009.1,b0476,GCF_003697165.2,GCF_003697165.2__WP_001331553.1,EAS44_RS24030
OG0000132,GCF_000005845.2,GCF_000005845.2__NP_415017.1,b0484,GCF_003697165.2,GCF_003697165.2__WP_000083945.1,EAS44_RS18240
OG0000132,GCF_000005845.2,GCF_000005845.2__YP_009518752.1,b0484,GCF_003697165.2,GCF_003697165.2__WP_000083945.1,EAS44_RS18240
OG0000133,GCF_000005845.2,GCF_000005845.2__YP_009518788.1,b1548,GCF_003697165.2,GCF_003697165.2__WP_000867565.1,EAS44_RS15055
OG0000133,GCF_000005845.2,GCF_000005845.2__YP_009518788.1,b1548,GCF_003697165.2,GCF_003697165.2__WP_000867574.1,EAS44_RS14185
OG0000134,GCF_000005845.2,GCF_000005845.2__NP_415134.1,b0601,GCF_003697165.2,GCF_003697165.2__WP_000502940.1,EAS44_RS17805
OG0000135,GCF_000005845.2,GCF_000005845.2__NP_415140.1,b0607,GCF_003697165.2,GCF_003697165.2__WP_001308472.1,EAS44_RS17775
OG0000136,GCF_000005845.2,GCF_000005845.2__NP_415267.1,b0739,GCF_003697165.2,GCF_003697165.2__WP_000030655.1,EAS44_RS17195
OG0000137,GCF_000005845.2,GCF_000005845.2__NP_415335.1,b0814,GCF_003697165.2,GCF_003697165.2__WP_001295296.1,EAS44_RS16815
OG0000138,GCF_000005845.2,GCF_000005845.2__YP_026200.1,b3078,GCF_003697165.2,GCF_003697165.2__WP_001285445.1,EAS44_RS03995
OG0000139,GCF_000005845.2,GCF_000005845.2__NP_418453.1,b4029,GCF_003697165.2,GCF_003697165.2__WP_000745718.1,EAS44_RS23235
OG0000140,GCF_000005845.2,GCF_000005845.2__NP_415562.1,b1044,GCF_003697165.2,GCF_003697165.2__WP_000489568.1,EAS44_RS15735
OG0000141,GCF_000005845.2,GCF_000005845.2__NP_415619.1,b1101,GCF_003697165.2,GCF_003697165.2__WP_000037973.1,EAS44_RS24380
OG0000141,GCF_000005845.2,GCF_000005845.2__NP_415619.1,b1101,GCF_003697165.2,GCF_003697165.2__WP_000475719.1,EAS44_RS15455
OG0000142,GCF_000005845.2,GCF_000005845.2__NP_415786.1,b1270,GCF_003697165.2,GCF_003697165.2__WP_001278741.1,EAS44_RS13980
OG0000143,GCF_000005845.2,GCF_000005845.2__NP_415866.1,b1350,GCF_003697165.2,GCF_003697165.2__WP_000048435.1,EAS44_RS14355
OG0000144,GCF_000005845.2,GCF_000005845.2__NP_415878.1,b1360,GCF_003697165.2,GCF_003697165.2__WP_000799911.1,EAS44_RS20870
OG0000144,GCF_000005845.2,GCF_000005845.2__NP_418781.1,b4361,GCF_003697165.2,GCF_003697165.2__WP_000799911.1,EAS44_RS20870
OG0000145,GCF_000005845.2,GCF_000005845.2__NP_416087.1,b1569,GCF_003697165.2,GCF_003697165.2__WP_000276886.1,EAS44_RS08340
OG0000145,GCF_000005845.2,GCF_000005845.2__NP_416087.1,b1569,GCF_003697165.2,GCF_003697165.2__WP_000747951.1,EAS44_RS14320
OG0000146,GCF_000005845.2,GCF_000005845.2__NP_416112.1,b1595,GCF_003697165.2,GCF_003697165.2__WP_001047547.1,EAS44_RS12785
OG0000147,GCF_000005845.2,GCF_000005845.2__NP_416122.1,b1605,GCF_003697165.2,GCF_003697165.2__WP_000412387.1,EAS44_RS12725
OG0000147,GCF_000005845.2,GCF_000005845.2__NP_416122.1,b1605,GCF_003697165.2,GCF_003697165.2__WP_001331566.1,EAS44_RS22265
OG0000147,GCF_000005845.2,GCF_000005845.2__NP_416122.1,b1605,GCF_003697165.2,GCF_003697165.2__WP_001331567.1,EAS44_RS22255
OG0000148,GCF_000005845.2,GCF_000005845.2__NP_416174.1,b1657,GCF_003697165.2,GCF_003697165.2__WP_000701049.1,EAS44_RS12455
OG0000149,GCF_000005845.2,GCF_000005845.2__NP_416296.1,b1782,GCF_003697165.2,GCF_003697165.2__WP_000163771.1,EAS44_RS11825
OG0000150,GCF_000005845.2,GCF_000005845.2__NP_416371.4,b1857,GCF_003697165.2,GCF_003697165.2__WP_000555630.1,EAS44_RS14925
OG0000150,GCF_000005845.2,GCF_000005845.2__NP_416371.4,b1857,GCF_003697165.2,GCF_003697165.2__WP_000949004.1,EAS44_RS00770
OG0000150,GCF_000005845.2,GCF_000005845.2__NP_416371.4,b1857,GCF_003697165.2,GCF_003697165.2__WP_001347089.1,EAS44_RS11450
OG0000151,GCF_000005845.2,GCF_000005845.2__NP_416393.1,b1879,GCF_003697165.2,GCF_003697165.2__WP_000066983.1,EAS44_RS11340
OG0000152,GCF_000005845.2,GCF_000005845.2__NP_416543.1,b2039,GCF_003697165.2,GCF_003697165.2__WP_000857549.1,EAS44_RS10325
OG0000152,GCF_000005845.2,GCF_000005845.2__NP_418236.1,b3789,GCF_003697165.2,GCF_003697165.2__WP_000676056.1,EAS44_RS24625
OG0000153,GCF_000005845.2,GCF_000005845.2__NP_416545.1,b2041,GCF_003697165.2,GCF_003697165.2__WP_000699418.1,EAS44_RS10315
OG0000153,GCF_000005845.2,GCF_000005845.2__YP_026255.1,b3788,GCF_003697165.2,GCF_003697165.2__WP_001226621.1,EAS44_RS24630
OG0000154,GCF_000005845.2,GCF_000005845.2__NP_416616.4,b2113,GCF_003697165.2,GCF_003697165.2__WP_001005448.1,EAS44_RS09730
OG0000155,GCF_000005845.2,GCF_000005845.2__NP_416632.1,b2128,GCF_003697165.2,GCF_003697165.2__WP_000783132.1,EAS44_RS09655
OG0000156,GCF_000005845.2,GCF_000005845.2__NP_416863.1,b2362,GCF_003697165.2,GCF_003697165.2__WP_000812193.1,EAS44_RS08295
OG0000157,GCF_000005845.2,GCF_000005845.2__NP_417169.1,b2684,GCF_003697165.2,GCF_003697165.2__WP_001059463.1,EAS44_RS19255
OG0000157,GCF_000005845.2,GCF_000005845.2__NP_417169.1,b2684,GCF_003697165.2,GCF_003697165.2__WP_001447126.1,EAS44_RS22240
OG0000157,GCF_000005845.2,GCF_000005845.2__NP_417169.1,b2684,GCF_003697165.2,GCF_003697165.2__WP_029130953.1,EAS44_RS06585
OG0000158,GCF_000005845.2,GCF_000005845.2__NP_417235.1,b2755,GCF_003697165.2,GCF_003697165.2__WP_000097886.1,EAS44_RS16470
OG0000159,GCF_000005845.2,GCF_000005845.2__NP_417637.1,b3168,GCF_003697165.2,GCF_003697165.2__WP_000133040.1,EAS44_RS03600
OG0000159,GCF_000005845.2,GCF_000005845.2__YP_010283915.1,b3168,GCF_003697165.2,GCF_003697165.2__WP_000133040.1,EAS44_RS03600
OG0000159,GCF_000005845.2,GCF_000005845.2__YP_010283916.1,b3168,GCF_003697165.2,GCF_003697165.2__WP_000133040.1,EAS44_RS03600
OG0000160,GCF_000005845.2,GCF_000005845.2__NP_417784.4,b3325,GCF_003697165.2,GCF_003697165.2__WP_001514015.1,EAS44_RS02820
OG0000161,GCF_000005845.2,GCF_000005845.2__NP_417786.1,b3327,GCF_003697165.2,GCF_003697165.2__WP_001109576.1,EAS44_RS02810
OG0000162,GCF_000005845.2,GCF_000005845.2__NP_417787.1,b3328,GCF_003697165.2,GCF_003697165.2__WP_001087289.1,EAS44_RS04645
OG0000162,GCF_000005845.2,GCF_000005845.2__NP_417787.1,b3328,GCF_003697165.2,GCF_003697165.2__WP_001202877.1,EAS44_RS02805
OG0000163,GCF_000005845.2,GCF_000005845.2__NP_417788.1,b3329,GCF_003697165.2,GCF_003697165.2__WP_001076038.1,EAS44_RS02800
OG0000163,GCF_000005845.2,GCF_000005845.2__NP_417788.1,b3329,GCF_003697165.2,GCF_003697165.2__WP_001115118.1,EAS44_RS04650
OG0000164,GCF_000005845.2,GCF_000005845.2__NP_417789.4,b3330,GCF_003697165.2,GCF_003697165.2__WP_001041747.1,EAS44_RS02795
OG0000165,GCF_000005845.2,GCF_000005845.2__NP_417790.1,b3331,GCF_003697165.2,GCF_003697165.2__WP_000610632.1,EAS44_RS02790
OG0000166,GCF_000005845.2,GCF_000005845.2__NP_417791.1,b3332,GCF_003697165.2,GCF_003697165.2__WP_000633202.1,EAS44_RS04665
OG0000166,GCF_000005845.2,GCF_000005845.2__NP_417791.1,b3332,GCF_003697165.2,GCF_003697165.2__WP_001058509.1,EAS44_RS02785
OG0000167,GCF_000005845.2,GCF_000005845.2__NP_417989.1,b3532,GCF_003697165.2,GCF_003697165.2__WP_001332146.1,EAS44_RS01690
OG0000168,GCF_000005845.2,GCF_000005845.2__NP_418021.1,b3564,GCF_003697165.2,GCF_003697165.2__WP_000275340.1,EAS44_RS01500
OG0000169,GCF_000005845.2,GCF_000005845.2__NP_418123.2,b3667,GCF_003697165.2,GCF_003697165.2__WP_001350834.1,EAS44_RS00955
OG0000170,GCF_000005845.2,GCF_000005845.2__NP_418125.1,b3669,GCF_003697165.2,GCF_003697165.2__WP_025856604.1,EAS44_RS00945
OG0000171,GCF_000005845.2,GCF_000005845.2__NP_418207.1,b3751,GCF_003697165.2,GCF_003697165.2__WP_001056273.1,EAS44_RS24800
OG0000172,GCF_000005845.2,GCF_000005845.2__NP_418489.1,b4065,GCF_003697165.2,GCF_003697165.2__WP_000402206.1,EAS44_RS22990
OG0000173,GCF_000005845.2,GCF_000005845.2__NP_418686.1,b4265,GCF_003697165.2,GCF_003697165.2__WP_001131758.1,EAS44_RS02390
OG0000173,GCF_000005845.2,GCF_000005845.2__YP_026217.1,b3415,GCF_003697165.2,GCF_003697165.2__WP_001131758.1,EAS44_RS02390
OG0000174,GCF_000005845.2,GCF_000005845.2__YP_026263.3,b3822,GCF_003697165.2,GCF_003697165.2__WP_000035581.1,EAS44_RS24445
OG0000187,GCF_000005845.2,GCF_000005845.2__NP_415510.1,b0990,GCF_003697165.2,GCF_003697165.2__WP_000066490.1,EAS44_RS15980
OG0000188,GCF_000005845.2,GCF_000005845.2__NP_415895.1,b1377,GCF_003697165.2,GCF_003697165.2__WP_000837933.1,EAS44_RS13555
OG0000191,GCF_000005845.2,GCF_000005845.2__NP_417092.1,b2601,GCF_003697165.2,GCF_003697165.2__WP_001168025.1,EAS44_RS07165
OG0000192,GCF_000005845.2,GCF_000005845.2__NP_416952.2,b2457,GCF_003697165.2,GCF_003697165.2__WP_000387713.1,EAS44_RS07845
OG0000192,GCF_000005845.2,GCF_000005845.2__NP_416952.2,b2457,GCF_003697165.2,GCF_003697165.2__WP_001301171.1,EAS44_RS22395
OG0000193,GCF_000005845.2,GCF_000005845.2__NP_416850.1,b2349,GCF_003697165.2,GCF_003697165.2__WP_000958671.1,EAS44_RS08575
OG0000194,GCF_000005845.2,GCF_000005845.2__NP_416959.1,b2464,GCF_003697165.2,GCF_003697165.2__WP_001003713.1,EAS44_RS07810
OG0000196,GCF_000005845.2,GCF_000005845.2__NP_417737.1,b3271,GCF_003697165.2,GCF_003697165.2__WP_000078319.1,EAS44_RS03090
OG0000197,GCF_000005845.2,GCF_000005845.2__NP_415381.1,b0860,GCF_003697165.2,GCF_003697165.2__WP_001295905.1,EAS44_RS16590
OG0000198,GCF_000005845.2,GCF_000005845.2__NP_417585.2,b3115,GCF_003697165.2,GCF_003697165.2__WP_001298325.1,EAS44_RS03835
OG0000198,GCF_000005845.2,GCF_000005845.2__NP_417585.2,b3115,GCF_003697165.2,GCF_003697165.2__WP_001362987.1,EAS44_RS22390
OG0000199,GCF_000005845.2,GCF_000005845.2__NP_416813.1,b2310,GCF_003697165.2,GCF_003697165.2__WP_000748268.1,EAS44_RS08765
OG0000200,GCF_000005845.2,GCF_000005845.2__YP_026188.1,b2935,GCF_003697165.2,GCF_003697165.2__WP_000098592.1,EAS44_RS05230
OG0000200,GCF_000005845.2,GCF_000005845.2__YP_026188.1,b2935,GCF_003697165.2,GCF_003697165.2__WP_001088081.1,EAS44_RS24375
OG0000202,GCF_000005845.2,GCF_000005845.2__NP_417608.1,b3139,GCF_003697165.2,GCF_003697165.2__WP_000021882.1,EAS44_RS02120
OG0000202,GCF_000005845.2,GCF_000005845.2__NP_417608.1,b3139,GCF_003697165.2,GCF_003697165.2__WP_000544472.1,EAS44_RS03730
OG0000203,GCF_000005845.2,GCF_000005845.2__NP_416950.1,b2455,GCF_003697165.2,GCF_003697165.2__WP_001075686.1,EAS44_RS07855
OG0000204,GCF_000005845.2,GCF_000005845.2__NP_418407.1,b3980,GCF_003697165.2,GCF_003697165.2__WP_000031784.1,EAS44_RS23525
OG0000205,GCF_000005845.2,GCF_000005845.2__NP_416077.4,b1559,GCF_003697165.2,GCF_003697165.2__WP_000762880.1,EAS44_RS14260
OG0000205,GCF_000005845.2,GCF_000005845.2__NP_416077.4,b1559,GCF_003697165.2,GCF_003697165.2__WP_001047143.1,EAS44_RS06850
OG0000206,GCF_000005845.2,GCF_000005845.2__YP_026272.1,b3845,GCF_003697165.2,GCF_003697165.2__WP_000438747.1,EAS44_RS24230
OG0000207,GCF_000005845.2,GCF_000005845.2__NP_416675.1,b2170,GCF_003697165.2,GCF_003697165.2__WP_000552001.1,EAS44_RS09440
OG0000207,GCF_000005845.2,GCF_000005845.2__NP_418115.1,b3659,GCF_003697165.2,GCF_003697165.2__WP_000552001.1,EAS44_RS09440
OG0000208,GCF_000005845.2,GCF_000005845.2__NP_414556.1,b0015,GCF_003697165.2,GCF_003697165.2__WP_001118464.1,EAS44_RS20570
OG0000209,GCF_000005845.2,GCF_000005845.2__NP_414576.4,b0034,GCF_003697165.2,GCF_003697165.2__WP_000333104.1,EAS44_RS20450
OG0000210,GCF_000005845.2,GCF_000005845.2__NP_414594.1,b0052,GCF_003697165.2,GCF_003697165.2__WP_000241229.1,EAS44_RS20350
OG0000210,GCF_000005845.2,GCF_000005845.2__NP_414594.1,b0052,GCF_003697165.2,GCF_003697165.2__WP_001059575.1,EAS44_RS17455
OG0000211,GCF_000005845.2,GCF_000005845.2__NP_414601.1,b0059,GCF_003697165.2,GCF_003697165.2__WP_001117011.1,EAS44_RS20325
OG0000212,GCF_000005845.2,GCF_000005845.2__NP_414626.1,b0084,GCF_003697165.2,GCF_003697165.2__WP_000642208.1,EAS44_RS20190
OG0000213,GCF_000005845.2,GCF_000005845.2__NP_414657.1,b0115,GCF_003697165.2,GCF_003697165.2__WP_000963543.1,EAS44_RS20015
OG0000214,GCF_000005845.2,GCF_000005845.2__NP_414660.1,b0118,GCF_003697165.2,GCF_003697165.2__WP_001295775.1,EAS44_RS20000
OG0000215,GCF_000005845.2,GCF_000005845.2__NP_414665.1,b0123,GCF_003697165.2,GCF_003697165.2__WP_001189635.1,EAS44_RS19975
